"","0.01","0.025","0.05","0.1","0.2","0.4","0.6","0.8","0.9","0.95","0.975","0.99"
"exceedances","497","489","479","458","422","302","175","64","29","13","10","8"
"LR_pof","0.943116204174876","0.19227648493925","0.71074779438979","1.49570231627343","6.42843523669125","0.0333708040892063","5.2917725692158","18.0222019857598","11.3709254238163","7.29854860012868","0.549927627150804","1.53827672877166"
"LR_crit_pof","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412"
"decision_pof","Fail to reject H0","Fail to reject H0","Fail to reject H0","Fail to reject H0","Reject H0","Fail to reject H0","Reject H0","Reject H0","Reject H0","Reject H0","Fail to reject H0","Fail to reject H0"
"pi01","1","1","1","0.928571428571429","0.782051282051282","0.65989847715736","0.351851851851852","0.119540229885057","0.0531914893617021","0.0246913580246914","0.0184049079754601","0.0142566191446029"
"pi11","0.993951612903226","0.977459016393443","0.956066945606695","0.914660831509847","0.857482185273159","0.56953642384106","0.348571428571429","0.1875","0.137931034482759","0.0769230769230769","0.1","0.125"
"LR_ind","0.0362905438519466","0.495943642149859","1.8457823136549","0.100917252733341","2.65403913406031","4.10533358475832","0.00537214506767489","2.09597489785311","2.70114974160152","0.914012266212398","1.75119495736718","2.56616111307074"
"LR_crit_ind","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412"
"decision_ind","Fail to reject H0","Fail to reject H0","Fail to reject H0","Fail to reject H0","Fail to reject H0","Reject H0","Fail to reject H0","Fail to reject H0","Fail to reject H0","Fail to reject H0","Fail to reject H0","Fail to reject H0"
