,Date,Open,High,Low,Close,Volume,sma5,sma10,sma20,ema5,ema10,ema20,ema100,ema200,BBhigh,BBmid,BBlow,macd,macdSignal,macdHist,adx14,di+,di-,cci,roc21,rsi14,slow%K,slow%D,%r,obv,response
220,1993-12-13,30.10146,30.283197,30.061087,46.875,273200,46.76872,46.67184,46.54528,46.7488641425,46.6820164011,46.5935775489,46.1035493102,45.4612720788,47.0000682259,46.54528,46.0904917741,0.100096712362,0.0685726877274,0.0315240246343,8.84459938644,0.253690647851,0.231412753038,91.4067042512,1.0781671159,58.4311368873,2627.06207734,2537.74189455,5499.5270759,5139800.0,46.5312
221,1993-12-14,30.303366,30.303366,30.061087,46.5312,41900,46.70622,46.69059,46.543715,46.6763094283,46.6545952373,46.58763683,46.1120176407,45.4719181277,46.9984708434,46.543715,46.0889591566,0.08249159965,0.0713564701119,0.011135129538,8.67012642382,0.243992583826,0.214631567001,34.298510891,-0.134138306252,49.5055895345,3048.81563484,2720.96310096,8977.19618863,5097900.0,46.4687
222,1993-12-15,30.10146,30.121672,30.02072,46.4687,82600,46.63122,46.69684,46.52809,46.6071062856,46.6207961032,46.5763095128,46.1190806577,45.4818363553,46.9704382108,46.52809,46.0857417892,0.0627725899795,0.0696396940854,-0.00686710410592,8.20961782187,0.226614620523,0.216758411435,-9.75140848291,-0.20144966443,48.0680948102,3470.43353495,3048.77041571,11499.4677124,5015300.0,46.625
223,1993-12-16,30.141853,30.141853,30.08132,46.625,78200,46.61872,46.70622,46.53278,46.613070857,46.6215604481,46.5809467021,46.1290988625,45.493211118,46.9771450868,46.53278,46.0884149132,0.0590762423462,0.0675270037376,-0.00845076139138,7.92662710295,0.2192950547,0.201423971694,30.0499144676,-0.333894812446,51.8346986813,3751.59113817,3423.61343599,11610.1014319,5093500.0,46.5625
224,1993-12-17,30.185566,30.307531,30.165279,46.5625,104700,46.61248,46.6906,46.540595,46.5962139047,46.6108221848,46.5791898733,46.1376810632,45.5038508083,46.9812628907,46.540595,46.0999271093,0.0505212549715,0.0641258539844,-0.0136045990129,8.72224267604,0.27525674372,0.187106128717,55.904906783,0.0672666941751,50.2647518016,3753.94026318,3658.65497876,11565.8621007,4988800.0,46.625
225,1993-12-20,30.266861,30.348179,30.246576,46.625,68800,46.56248,46.6656,46.55622,46.6058092698,46.6133999694,46.5835527425,46.1473309432,45.5150065217,46.9854413909,46.55622,46.1269986091,0.0482286437237,0.0609464119322,-0.0127177682085,9.68811350494,0.273414077192,0.173909482037,79.5637716038,0.47148872349,51.8357436175,4017.17595405,3840.9024518,9910.94060125,5057600.0,46.4687
226,1993-12-21,30.287241,30.287241,30.185566,46.4687,205700,46.54998,46.6281,46.578095,46.5601061799,46.587090884,46.5726143861,46.1536946869,45.524496009,46.9368702638,46.578095,46.2193197362,0.0334144480884,0.0554400191635,-0.0220255710751,10.0636858555,0.253977046717,0.187929182998,23.2450290472,0.337273954116,47.7718240737,4254.51757145,4008.54459622,9816.36007165,4851900.0,46.7812
227,1993-12-22,30.307531,30.449848,30.246576,46.7812,410300,46.61248,46.62185,46.603095,46.6338041199,46.6223834506,46.5924796826,46.1661205347,45.5370005263,46.9449146745,46.603095,46.2612753255,0.046355868054,0.0536231889416,-0.00726732088762,11.3012042921,0.306544834411,0.174729010655,126.805504251,1.62932967205,55.3149854485,4304.32326068,4192.00559539,13237.865881,5262200.0,46.75
228,1993-12-23,30.409193,30.470158,30.368549,46.75,533800,46.63748,46.6281,46.61716,46.6725360799,46.6455864596,46.6074816176,46.1776825043,45.5490701729,46.9588516821,46.61716,46.2754683179,0.0534779963113,0.0535941504155,-0.000116154104237,12.5504187856,0.293549493299,0.162307360536,134.379727823,1.01293829892,54.4691451822,4036.78646858,4198.54243357,6635.47069998,4728400.0,47.0
229,1993-12-27,30.409193,30.57181,30.409193,47.0,447100,46.72498,46.66873,46.64216,46.78169072,46.7100252851,46.6448643207,46.193966019,45.5635072856,47.0174215163,46.64216,46.2668984837,0.0783915954153,0.0585536394155,0.0198379559998,14.1896328734,0.316817511567,0.150811827194,184.039507965,1.14335025512,59.7766877055,3569.66956546,3970.25976491,5770.29399592,5175500.0,47.0937
230,1993-12-28,30.551449,30.653109,30.531166,47.0937,880600,46.81872,46.6906,46.68122,46.8856938133,46.7797843242,46.6876105759,46.2117825335,45.5787330837,47.073343708,46.68122,46.289096292,0.104492089352,0.0677413294029,0.0367507599496,16.0575685526,0.329440788541,0.140046270489,204.347621867,1.27677419355,61.5842022483,3167.68713591,3591.38105665,4044.63410941,6056100.0,47.0312
231,1993-12-29,30.653109,30.673405,30.57181,47.0312,266700,46.93122,46.7406,46.715595,46.9341958755,46.8254962652,46.7203333782,46.228008622,45.5931854908,47.1038573983,46.715595,46.3273326017,0.118764646262,0.0779459927747,0.0408186534875,17.8763716132,0.314648242772,0.130018855526,178.38818104,1.5518488529,59.6584472884,2795.67537207,3177.67735781,3656.52088915,5789400.0,46.8437
232,1993-12-30,30.57181,30.57181,30.409193,46.8437,219900,46.94372,46.7781,46.73747,46.9040305837,46.8288060352,46.7320825803,46.2402005304,45.6056284213,47.1021215493,46.73747,46.3728184507,0.11363614075,0.0850840223697,0.02855211838,18.0914933489,0.291996408891,0.19108913397,90.518824793,1.07889529753,54.1843614545,2627.831349,2863.73128566,3614.86699634,5569500.0,46.5937
233,1993-12-31,30.531166,30.57181,30.287241,46.5937,312900,46.91246,46.77497,46.740595,46.8005870558,46.7860594833,46.7189032869,46.2472005199,45.6154599793,47.0991423329,46.740595,46.3820476671,0.0883800621773,0.0857432303313,0.00263683184605,17.3816361978,0.271064028143,0.230193989589,21.8547870734,0.404040839371,47.8764573297,2574.31175324,2665.93949144,3559.3284726,5256600.0,46.4687
234,1994-01-03,30.307531,30.348179,30.185566,46.4687,960900,46.8062,46.76559,46.728095,46.6899580372,46.7283577591,46.6950744024,46.2515866483,45.6239499297,47.1057465456,46.728095,46.3504434544,0.057613846063,0.0801173534776,-0.0225035074146,16.225235116,0.251798922197,0.257874334722,-60.6892206727,-0.134318478784,45.0523373752,2545.58426602,2582.57578942,3531.55921073,4295700.0,46.6562
235,1994-01-04,30.266861,30.348179,30.226215,46.6562,164300,46.7187,46.76871,46.717155,46.6787053581,46.7152381665,46.6913720784,46.2595987938,45.6342210747,47.0897935888,46.717155,46.3445164112,0.0478099576992,0.0736558743219,-0.0258459166227,15.1514341115,0.234064652427,0.239712171919,-17.3560887986,-0.133779407389,49.8326694572,2536.00843694,2551.96815207,3573.21310354,4460000.0,46.75
236,1994-01-05,30.388828,30.429487,30.266861,46.75,710900,46.66246,46.79684,46.71247,46.7024702388,46.7215584999,46.69695569,46.2693097088,45.6453233526,47.0809598267,46.71247,46.3439801733,0.0470666268421,0.068338024826,-0.0212713979839,14.5203214573,0.252693683264,0.222670369679,21.126754584,-0.266666666667,52.0787396563,2628.02537315,2569.87269204,3762.74604205,5170900.0,46.75
237,1994-01-06,30.449848,30.470158,30.368549,46.75,201000,46.64372,46.79372,46.707785,46.7183134925,46.7267296817,46.702007529,46.2788283284,45.65631516,47.0718377339,46.707785,46.3437322661,0.0459478733006,0.0638599945209,-0.0179121212203,14.1914613372,0.252379561201,0.206841878456,42.8458586723,-0.200026897961,52.0787396563,2875.97556869,2680.00312626,5685.1554456,5170900.0,47.0312
238,1994-01-07,30.470158,30.61245,30.388828,47.0312,775500,46.73122,46.82184,46.72497,46.822608995,46.7820879214,46.7333591929,46.2937267774,45.6699956062,47.115085691,46.72497,46.334854309,0.0669796433373,0.0644839242842,0.00249571905313,14.6999639521,0.296225819164,0.192150412369,105.6864134,0.4002672718,58.533518467,3177.42130725,2893.80741637,5783.97154996,5946400.0,47.5937
239,1994-01-10,30.632759,30.957991,30.551449,47.5937,593700,46.95622,46.88121,46.77497,47.07963933,46.9296537539,46.8152964126,46.3194688214,45.6891369434,47.3131913786,46.77497,46.2367486214,0.127566019938,0.0771003434149,0.0504656765228,16.5692331152,0.425025602781,0.178405093133,229.374169544,1.94099062918,67.8595516704,2990.23722278,3014.54469957,5981.63889953,6540100.0,47.5
240,1994-01-11,30.937698,30.937698,30.795362,47.5,295200,47.12498,46.92184,46.80622,47.2197595533,47.0333530714,46.8805062781,46.3428456764,45.7071554813,47.4298452901,46.80622,46.1825947099,0.166105591121,0.0949013929561,0.071204198165,18.3049830524,0.394080045503,0.165415652045,197.352428112,1.94511275129,65.2278620814,2649.4602225,2939.03958417,3735.52617161,6244900.0,47.3437
241,1994-01-12,30.917324,30.917324,30.693796,47.3437,158400,47.24372,46.95309,46.846845,47.2610730356,47.0897797857,46.9246199659,46.3626645739,45.7234395064,47.4987320223,46.846845,46.1949579777,0.181939094571,0.112308933279,0.0696301612919,19.1307555755,0.365414697037,0.197342705772,137.963395648,0.999893333333,60.9795907,2238.8668587,2626.18810132,3700.57403792,6086500.0,47.2187
242,1994-01-13,30.714094,30.77507,30.673405,47.2187,244300,47.33746,46.99059,46.884345,47.2469486904,47.1132198246,46.9526275882,46.3796157705,45.7383177202,47.531174336,46.884345,46.237515664,0.182299371125,0.126307020848,0.0559923502768,19.7434813555,0.339068464638,0.19193355768,94.2607704943,1.47750326663,57.7406959178,2222.68405778,2370.33704633,3672.62127585,5842200.0,47.4062
243,1994-01-14,30.815731,30.897051,30.815731,47.4062,137200,47.41246,47.07184,46.923405,47.3000324602,47.1664889474,46.9958249608,46.3999441711,45.7549135638,47.5966805884,46.923405,46.2501294116,0.195461418327,0.140137900344,0.0553235179829,20.8115326963,0.367784906427,0.178310538109,125.77533081,2.01748703966,61.0800364024,2218.63619985,2226.72903878,3548.36873759,5979400.0,47.4062
244,1994-01-17,30.836039,30.87668,30.77507,47.4062,17700,47.37496,47.16559,46.96559,47.3354216402,47.2100727752,47.0349082978,46.419870029,45.7713442746,47.648780632,46.96559,46.282399368,0.20354608302,0.152819536879,0.0507265461406,21.4806620685,0.341331431629,0.183070399543,105.939926894,1.67549597855,61.0800364024,2221.33333333,2220.88453032,3548.36873759,5979400.0,47.4687
245,1994-01-18,30.87668,30.917324,30.815731,47.4687,166400,47.3687,47.24684,47.007775,47.3798477601,47.257095907,47.0762217933,46.4406389394,45.7882333863,47.7056680917,47.007775,46.3098819083,0.212546363528,0.164764902209,0.0477814613193,22.2757521685,0.334420670563,0.169939211743,106.00153743,1.94620134228,62.233730219,2232.12186728,2224.03046682,3561.73623469,6145800.0,47.3437
246,1994-01-19,30.836039,30.87668,30.734415,47.3437,200800,47.3687,47.30621,47.051525,47.3677985067,47.2728421057,47.1016959082,46.4585213366,45.8037106661,47.7177436334,47.051525,46.3853063666,0.207204174599,0.173252756687,0.0339514179117,22.3526466,0.310247823321,0.192779502782,73.7452896178,1.54144772118,58.498821957,2229.42473379,2227.6266448,3535.0012405,5945000.0,47.4687
247,1994-01-20,30.836039,30.897051,30.815731,47.4687,281100,47.4187,47.37808,47.0859,47.4014323378,47.3084526319,47.1366486788,46.4785248745,45.8202777241,47.7636260361,47.0859,46.4081739639,0.210628907778,0.180727986905,0.0299009208729,22.5252762148,0.296897378746,0.179016159506,86.9117766436,2.15198617564,61.0182399866,2232.12186728,2231.22282278,3561.73623469,6226100.0,47.375
248,1994-01-21,30.917324,30.917324,30.795362,47.375,85600,47.41246,47.41246,47.11715,47.3926215586,47.3205521534,47.1593488047,46.4962768572,45.8357475975,47.7876396196,47.11715,46.4466603804,0.203437129981,0.18526981552,0.0181673144606,22.5115995326,0.275526873124,0.174924052337,69.8000048485,1.2693133139,58.1676447894,2267.43225978,2242.99295362,3541.69568305,6140500.0,47.1875
249,1994-01-24,30.795362,30.937698,30.693796,47.1875,373800,47.36872,47.37184,47.126525,47.3242477057,47.2963608528,47.1620298709,46.5099644442,45.8491978702,47.7954418614,47.126525,46.4576081386,0.180526909428,0.184321234302,-0.00379432487393,21.6698210639,0.255696845161,0.206155342102,39.1535234781,0.935828877005,52.8472414246,2343.07350109,2280.87587605,4238.71153986,5766700.0,47.1875
250,1994-01-25,30.714094,30.734415,30.632759,47.1875,310400,47.31248,47.34059,47.131215,47.2786651371,47.2765679705,47.1644555975,46.5233809898,45.8625143093,47.8004607524,47.131215,46.4619692476,0.160520019713,0.179560991384,-0.0190409716708,20.4306077392,0.237433472235,0.217765095398,11.5321891469,0.398936170213,52.8472414246,2548.35754645,2386.28776911,4737.57180104,5766700.0,47.3125
251,1994-01-26,30.693796,30.795362,30.653109,47.3125,145100,47.30624,47.33747,47.14528,47.2899434248,47.2831010667,47.1785550644,46.5390071088,45.8769420276,47.8173446028,47.14528,46.4732153972,0.152987328117,0.174246258731,-0.0212589306138,19.680174801,0.24679202038,0.202228745232,29.7249314888,0.464605669123,55.961627495,2758.35228007,2549.92777587,8115.25376203,5911800.0,47.75
252,1994-01-27,30.836039,31.100306,30.795362,47.75,344500,47.3625,47.3906,47.190595,47.4432956165,47.3679917819,47.2329783916,46.5629871661,45.8955794203,47.8965724712,47.190595,46.4846175288,0.180242486232,0.175445504231,0.00479698200131,20.5267200612,0.360802027939,0.187813599279,110.614221541,1.52834713977,64.7397794605,2986.77369421,2764.49450691,20825.2607113,6256300.0,47.875
253,1994-01-28,31.181625,31.242575,31.140968,47.875,356500,47.4625,47.43748,47.25466,47.5871970777,47.4601750943,47.2941233067,46.5889676182,45.9152751475,47.9648798291,47.25466,46.5444401709,0.209513707135,0.182259144812,0.0272545623231,21.8388252258,0.396329245989,0.174354858789,164.339733483,2.20157673284,66.7773946109,2978.13418921,2907.75338783,4116.07637873,6612800.0,48.2187
254,1994-01-31,31.26292,31.425526,31.222263,48.2187,313800,47.66874,47.51873,47.34216,47.7976980518,47.5980887135,47.3821782298,46.6212395466,45.9381947978,48.0743588839,47.34216,46.6099611161,0.257477043088,0.197302724467,0.0601743186213,23.6230487408,0.446767010919,0.161832955806,219.596492052,3.48759596254,71.6316766696,2726.42329142,2897.11039162,3483.96160279,6926600.0,47.9687
255,1994-02-01,31.323872,31.323872,31.16124,47.9687,303600,47.82498,47.56873,47.407785,47.8546987012,47.6654725838,47.438037446,46.6479219318,45.9583988296,48.1172149776,47.407785,46.6983550224,0.272177924042,0.212277764382,0.0599001596602,24.8131895764,0.4139710981,0.176214649177,165.263893378,3.22797926346,64.2750471802,2410.83742562,2705.13163542,3432.71613289,6623000.0,48.2812
256,1994-02-02,31.303579,31.405191,31.283213,48.2812,307600,48.01872,47.66248,47.484345,47.9968658008,47.7774230231,47.5183386417,46.6802640718,45.9815112791,48.223181714,47.484345,46.745508286,0.30552274047,0.2309267596,0.0745959808705,26.174346329,0.419239163243,0.163566088657,191.425950474,3.48292402725,68.6141712143,2210.41503998,2449.22525234,3097.31212577,6930600.0,48.0625
257,1994-02-03,31.344231,31.344231,31.16124,48.0625,466100,48.08122,47.72186,47.54997,48.0187438672,47.8292552007,47.5701635329,46.7076350803,46.0022176345,48.2482917399,47.54997,46.8516482601,0.310719702168,0.246885348113,0.0638343540543,26.5299649628,0.388431281852,0.203901734584,122.123848111,2.80748663102,62.8599339424,2203.84732631,2275.03326397,3057.46139745,6464500.0,46.9687
258,1994-02-04,31.26292,31.303579,30.551449,46.9687,1403200,47.89996,47.68123,47.546845,47.6687292448,47.6727906188,47.5128812917,46.7128046826,46.0118343745,48.2549161051,47.546845,46.8387738949,0.223995729684,0.242307424427,-0.0183116947438,25.4303741886,0.359343913422,0.449403558081,-62.6914532287,0.467807486631,43.3009841958,2101.00560236,2171.75598955,2858.15309094,5061300.0,47.1875
259,1994-02-07,30.470158,30.77507,30.470158,47.1875,516400,47.69372,47.68123,47.526535,47.5083194965,47.5845559608,47.4818925973,46.7222045899,46.0235325399,48.2511738018,47.526535,46.8018961982,0.170951070562,0.228036153654,-0.0570850830927,24.6901528667,0.333968464683,0.45246213051,-97.5297166598,0.332332579224,46.8627454439,1942.22231442,2082.35841436,2898.0220409,5577700.0,47.2187
260,1994-02-08,30.754723,30.754723,30.592093,47.2187,188200,47.54372,47.68435,47.51247,47.4117796644,47.5180366952,47.4568266356,46.7320361822,46.0354247534,48.2494379453,47.51247,46.7755020547,0.129932593237,0.208415441571,-0.0784828483335,24.0028044964,0.310237024807,0.420310658195,-78.0197941611,-0.787919409502,47.3704498145,1793.72325232,1945.6503897,2903.70719281,5765900.0,47.4062
261,1994-02-09,30.734415,30.856382,30.693796,47.4062,144600,47.36872,47.69372,47.515595,47.4099197762,47.4977027506,47.4520050513,46.7453859608,46.0490643081,48.2502001252,47.515595,46.7809898748,0.111272161223,0.188986785501,-0.0777146242785,22.868957774,0.331828856257,0.390550734787,-39.0167672496,-0.197473684211,50.4353424224,1758.55188786,1831.49915153,2937.87276922,5910500.0,47.0
262,1994-02-10,30.815731,30.836039,30.57181,47.0,883900,47.15622,47.61872,47.50466,47.2732798508,47.4072113414,47.4089569511,46.7504278229,46.0585263548,48.262752808,47.50466,46.746567192,0.0629806870094,0.163785565803,-0.100804878793,22.29046832,0.307910617679,0.414630737533,-91.4123657353,-0.725967763398,44.4025687897,1752.00990613,1768.09501544,2863.85646449,5026600.0,47.1562
263,1994-02-11,30.592093,30.754723,30.449848,47.1562,519400,47.19372,47.54684,47.49216,47.2342532339,47.3615729157,47.3848848606,46.7584629155,46.0694484806,48.2644460258,47.49216,46.7198739742,0.0368881566483,0.138406083972,-0.101517927324,22.19291867,0.286078794912,0.437482316611,-89.3101919204,-0.132362813885,47.0265810121,1738.40417747,1749.65532382,2892.31866734,5546000.0,47.2187
264,1994-02-14,30.61245,30.815731,30.57181,47.2187,2742100,47.19996,47.44684,47.482785,47.2290688226,47.3355960219,47.369057731,46.7675765212,46.0808838191,48.263523364,47.482785,46.702046636,0.0210106681131,0.1149270008,-0.0939163326871,21.7789124943,0.291891818846,0.406387508506,-62.5092602145,-0.395517885846,48.0824475079,1720.3917344,1736.93527267,3015.28638196,8288100.0,47.4687
265,1994-02-15,30.77507,30.897051,30.734415,47.4687,374700,47.24996,47.39684,47.482785,47.3089458817,47.3597967452,47.3785474709,46.7814601544,46.0946929354,48.263523364,47.482785,46.702046636,0.0282746224731,0.0975965251348,-0.0693219026617,20.9703900106,0.3061332584,0.37765473141,-15.7147254427,0.131839295282,52.1876603263,1725.09290975,1727.96294054,3062.59096672,8662800.0,47.4375
266,1994-02-16,30.917324,30.917324,30.795362,47.4375,287600,47.25622,47.31247,47.487475,47.3517972545,47.3739246097,47.3841619975,46.7944510424,46.1080541997,48.2659386327,47.487475,46.7090113673,0.0311546479976,0.0843081497073,-0.0531535017098,20.1130290804,0.292936950113,0.35064951747,-12.0605771723,-0.0657275215036,51.6388812316,1734.70332084,1726.72932166,3056.68735454,8375200.0,47.1562
267,1994-02-17,30.998644,31.018997,30.592093,47.1562,342400,47.28746,47.22184,47.47185,47.2865981697,47.334338317,47.362451331,46.8016143881,46.1184835111,48.2636247091,47.47185,46.6800752909,0.0106161534883,0.0695697504635,-0.0589535969752,20.1446812322,0.271790810358,0.412443002208,-45.3165860706,-0.39604002222,46.8549489594,1732.56805353,1730.78809471,3003.46023577,8032800.0,46.875
