Date,Open,High,Low,Close,Adj Close,Volume
1998-03-09,74.672890,75.159363,74.473946,105.562500,74.695015,3362800
1998-03-10,75.159363,75.601593,74.960373,106.562500,75.402649,5481900
1998-03-11,75.690063,75.933350,75.557419,107.062500,75.756416,3439600
1998-03-12,75.778519,76.132309,75.358437,107.500000,76.066002,3191300
1998-03-13,76.309196,76.419800,75.623764,107.093697,75.778519,2879400
1998-03-16,76.309196,76.685150,76.088074,108.250000,76.596680,3223600
1998-03-17,76.640938,76.817833,76.176537,108.562500,76.817833,4581900
1998-03-18,76.596680,77.105255,76.441910,108.968697,77.105255,1944100
1998-03-19,77.105255,77.392761,76.884125,109.250000,77.304291,2554800
1998-03-20,77.748138,78.191681,77.260323,109.875000,77.969940,3123300
1998-03-23,77.858986,78.280373,77.637283,109.625000,77.792534,4453100
1998-03-24,78.102974,78.635208,78.014282,110.562500,78.457825,3333600
1998-03-25,79.056488,79.145218,77.482048,110.156197,78.169464,4597600
1998-03-26,77.969940,78.590851,77.792534,110.093697,78.125114,3333500
1998-03-27,78.590851,78.612976,77.349014,109.625000,77.792534,2611300
1998-03-30,77.792534,78.125114,77.326782,109.562500,77.748138,3108700
1998-03-31,78.169464,78.901306,77.881226,109.937500,78.014282,5926500
1998-04-01,78.280373,78.823677,77.637283,110.828102,78.646240,2929000
1998-04-02,78.723915,79.655304,78.590851,112.031197,79.500008,3920900
1998-04-03,79.721748,80.054443,79.366989,112.593697,79.899178,3787600
1998-04-06,80.364883,80.453606,79.256119,111.687500,79.256119,4550500
1998-04-07,79.300491,79.433525,78.169464,110.937500,78.723915,5583700
1998-04-08,78.923424,78.967804,77.881226,110.312500,78.280373,4854800
1998-04-09,78.457825,78.967804,78.435593,111.187500,78.901306,4481200
1998-04-13,79.034363,79.034363,78.058617,110.875000,78.679520,4350200
1998-04-14,78.856949,79.344795,78.701691,111.812500,79.344795,3279100
1998-04-15,79.455666,79.566582,78.879105,112.125000,79.566582,3867200
1998-04-16,78.989998,79.123055,78.413422,110.812500,78.635208,7177900
1998-04-17,78.568626,79.788353,78.369118,112.281197,79.677406,5688800
1998-04-20,79.477890,79.877037,79.389183,112.250000,79.655304,3688300
1998-04-21,79.788353,80.298347,79.411324,112.781197,80.032249,4573200
1998-04-22,80.098793,80.497948,80.054443,113.093697,80.254005,2386100
1998-04-23,79.921371,80.187508,79.300491,112.000000,79.477890,5062000
1998-04-24,79.300491,79.810463,78.302544,110.812500,78.635208,11039700
1998-04-27,77.615105,77.836891,76.373276,108.718697,77.149422,14510200
1998-04-28,77.903366,77.925560,76.728081,108.562500,77.038544,6511400
1998-04-29,77.371155,78.036446,76.949829,109.312500,77.570778,7703100
