,Date,Open,High,Low,Close,Volume,sma5,sma10,sma20,ema5,ema10,ema20,ema100,ema200,BBhigh,BBmid,BBlow,macd,macdSignal,macdHist,adx14,di+,di-,cci,roc21,rsi14,slow%K,slow%D,%r,obv,response
10,10/28/92,0.00533973328331,0.0052793751474,0.00589423238916,0.00625055014302,0.0165121962305,0.00572575081977,0.00452599244571,0.000163277679502,0.00553551718355,0.00384679662784,0.00176727162632,0.000222285305833,0.000174099065389,0.000595932686847,0.000163277679502,0.000522692924504,0.697354503294,0.708729378181,0.621867869895,0.246442249411,0.416597186973,0.2619235745,0.720066643453,0.576631363921,0.677277236373,0.985710254167,0.920414082194,0.660175690152,0.00174785584829,420.859985
11,10/29/92,0.0063042574052,0.00587692982181,0.00721504542793,0.0066745996182,0.0167429404505,0.00641851201397,0.00518230337676,0.000297481154136,0.0061500230466,0.0043904925951,0.0021265189263,0.000298406684991,0.000221029633978,0.00107033893674,0.000297481154136,0.000293484351504,0.70074698809,0.712094820736,0.622856691436,0.234485614945,0.450687271912,0.252259876397,0.736693704419,0.575386778026,0.692925005699,0.980470123765,0.958371959163,0.649567340227,0.00197382924964,418.679993
12,10/30/92,0.00671678860743,0.00585952587998,0.00646446039773,0.00540823004165,0.0163391380655,0.00695086806343,0.00558739730785,0.000538578580712,0.00613659295836,0.00460370562968,0.0023295987113,0.0003472790641,0.000254352062216,0.0015105166895,0.000538578580712,0.000315785424438,0.701721949632,0.715006233864,0.618828003004,0.214125629299,0.41934053925,0.28113879217,0.694340137548,0.572426089855,0.616842301846,0.936498843974,0.969980218605,0.636633563877,0.00175291030055,422.75
13,11/2/92,0.00543851774651,0.00679936716601,0.00622007156251,0.00777251992948,0.0164571322689,0.00748438751176,0.00604028702593,0.000984359435034,0.00691756111792,0.0052106001817,0.00274102259427,0.000443242878173,0.00031187725879,0.00230618595953,0.000984359435034,0.000376194549529,0.705243456963,0.718126593697,0.620682026392,0.204960368353,0.444122770133,0.245930166802,0.71171059322,0.617644366895,0.704594349441,0.936498843974,0.953492424622,0.665011357637,0.00197530619998,419.920013
14,11/3/92,0.00781495768307,0.00683417504966,0.00649354577275,0.00612856461275,0.0168819114012,0.00765060662873,0.00629908163349,0.00135848720964,0.00688895253384,0.00540645769816,0.00295494763225,0.000503889540908,0.000351770672256,0.00267144763577,0.00135848720964,0.000745543503613,0.705805286565,0.720749116162,0.616264621858,0.196807757789,0.398437136468,0.21732247541,0.685782318503,0.6183637878,0.615490521785,0.878760276492,0.919415550959,0.645040039032,0.00174759327934,417.109985
15,11/4/92,0.00616481428096,0.00582471799633,0.00534145898039,0.00449620359103,0.0156809926197,0.00729957377286,0.00638301334988,0.00173613791738,0.00632449983437,0.00526813287505,0.00299129978796,0.000530154081032,0.000374328058354,0.00257349918387,0.00173613791738,0.00160990921092,0.704056094049,0.722454117083,0.608123280778,0.174383871372,0.352191641741,0.258901811872,0.636774328795,0.60730164959,0.53793238688,0.812325095734,0.877812370496,0.623550698273,0.00153491243101,418.339996
16,11/5/92,0.00452046904934,0.00427570799838,0.00474214559679,0.0052107238779,0.0178949134884,0.00700666215789,0.00658352090992,0.00204712735355,0.00618692297985,0.00528564949303,0.0030929993206,0.00057042267073,0.000404075599369,0.00267733472093,0.00204712735355,0.00212736605561,0.70339383031,0.723669317193,0.603777186142,0.155281890255,0.325120238724,0.275417295577,0.613857492317,0.626879893471,0.567145725458,0.688600089707,0.794756356189,0.625326037466,0.00177530524379,417.579987
17,11/6/92,0.00525839736805,0.00424670742356,0.00557421704038,0.00476923038825,0.0166345605896,0.00687880265773,0.00678635872784,0.00248527266549,0.00594769980547,0.00521922858193,0.00314249662939,0.000600919572122,0.000428945748729,0.00214917017148,0.00248527266549,0.0035668268606,0.702173251637,0.724367231751,0.599187214221,0.13754433636,0.312423725773,0.265105834009,0.610976434317,0.606779150061,0.545880133916,0.570654506563,0.691528579547,0.606434782867,0.00155068844867,418.589996
18,11/9/92,0.00481098766312,0.0052793751474,0.00544620752608,0.00535595027972,0.0159571864588,0.00639526344787,0.00681142169197,0.00281270719402,0.00598424385717,0.00527219995929,0.00324378200547,0.000642738899517,0.000459656850583,0.00199410256636,0.00281270719402,0.00439014245967,0.701789898683,0.724839429798,0.597184389201,0.125340494764,0.368025208656,0.240105933263,0.625776376465,0.635684287134,0.57157114111,0.549133995427,0.603349016655,0.623479218696,0.00176682645482,418.619995
19,11/10/92,0.00539784049229,0.00503570371761,0.00613862064252,0.00537337686703,0.0181964542305,0.00624415549785,0.00681899929959,0.00308640169986,0.00601442887178,0.00531872763945,0.00333709936413,0.000684084354085,0.000490243205162,0.00188679771175,0.00308640169986,0.00505482939863,0.701368822409,0.725122578778,0.595506921304,0.114008356139,0.349400306681,0.22763482039,0.626555906328,0.613010803118,0.572360232569,0.527740999075,0.549454776756,0.623531607015,0.00201099369623,422.200012
20,11/11/92,0.00541527102808,0.00655569631637,0.00638299144011,0.00745302881636,0.0199943362782,0.00683579618708,0.00693965389596,0.00346317235708,0.00672937475048,0.00573718071069,0.00362180328104,0.00076688442212,0.000542105853585,0.00196942212215,0.00346317235708,0.00572721737002,0.703451583801,0.725817062884,0.599156775177,0.120996004003,0.439134050191,0.200767153616,0.692389039687,0.620637678595,0.659799044201,0.686410464431,0.588237660201,0.685289129187,0.00227766528461,422.869995
21,11/12/92,0.00749539418036,0.00700242340332,0.0083031359001,0.00784222569782,0.0184438050421,0.0073623418676,0.00705681144435,0.00385286338218,0.00733603803937,0.00615073862697,0.00391687284295,0.000855956135967,0.000597491168567,0.00197869583138,0.00385286338218,0.00650291058316,0.705399557375,0.72681033031,0.601807935732,0.132065453245,0.461207274666,0.191630242383,0.745074980133,0.623368865873,0.674604157814,0.824329721164,0.680439253557,0.664987754326,0.00252492865154,422.429993
22,11/13/92,0.00789631161048,0.00689219360383,0.00791910735722,0.00758662606882,0.0155542581049,0.00792608364983,0.00727538787255,0.00416708270476,0.00765508306577,0.00644235297891,0.00415922587455,0.000938068449931,0.000649673016839,0.00200964336428,0.00416708270476,0.00710365315183,0.706429112603,0.727836269709,0.602097840282,0.136160399957,0.435846212116,0.206202946099,0.722933961115,0.620274683074,0.658485108029,0.939484390535,0.818389785471,0.657936982906,0.00231383415727,420.679993
23,11/16/92,0.0076348373046,0.00661952159921,0.00751762305082,0.00657004125614,0.0138630078558,0.00816901502634,0.00715473327617,0.00433447032118,0.00752813347535,0.00649500504925,0.00428059886502,0.00099789053564,0.00069078650051,0.00205855911622,0.00433447032118,0.00738951504198,0.70579429569,0.728514387488,0.599011553683,0.133527236226,0.408091187816,0.220174563769,0.668994199558,0.60234560849,0.595732024944,0.853728670198,0.874448087711,0.625495787917,0.00212390928449,419.269989
24,11/17/92,0.00658316166584,0.00576669944217,0.00633062647701,0.0057509620263,0.0150918956337,0.00824456725782,0.0071168452964,0.00444576810839,0.00716984178372,0.00638826787577,0.00431153383702,0.00103987850336,0.000722991275211,0.00202878584732,0.00444576810839,0.00764520820932,0.704104889049,0.728677297641,0.594440019595,0.113637246954,0.374234932945,0.285821179691,0.584507813881,0.58102363463,0.548338402079,0.690686041125,0.8296721007,0.599357379517,0.00191860224746,422.850006
25,11/18/92,0.00579294173977,0.00722867290661,0.00687175049107,0.00783061397564,0.0178381014645,0.0083201194893,0.00745141417319,0.00465661823287,0.00762580319082,0.00668132243034,0.00453979654648,0.00112330836105,0.000776456239183,0.00223267474843,0.00465661823287,0.00785543436116,0.705162764066,0.729045314248,0.59625996771,0.112869906234,0.459538457447,0.248799271833,0.689889521876,0.594865901499,0.642138783044,0.693440015938,0.747237377875,0.665723110695,0.002158283936,423.609985
26,11/19/92,0.00787886306254,0.00729828809377,0.00876861594483,0.00827209003813,0.0178066363436,0.00840613243062,0.00775858627246,0.00491239880069,0.00807727691186,0.00700184384041,0.00478883482596,0.0012140600797,0.00083397042918,0.0023981232248,0.00491239880069,0.00819671303609,0.706352365391,0.729607012924,0.597978545103,0.11294114655,0.450489252957,0.239667127413,0.742934944361,0.597415469834,0.659975000606,0.801664267417,0.729793717074,0.661014890187,0.00239757177112,426.649994
27,11/20/92,0.00831464098321,0.00925341114649,0.00941447046697,0.0100380483123,0.0211926329664,0.00889664540829,0.00828725020148,0.00528094603074,0.00896827523972,0.00758709651852,0.00518421987917,0.00133891158083,0.000909237761804,0.00280943146137,0.00528094603074,0.0085063113387,0.709255626156,0.730708690562,0.60276987991,0.132605418241,0.590344864585,0.212971197344,0.836147999736,0.614657634583,0.725560197417,0.963209180057,0.821099886777,0.680296522316,0.00267924261068,425.119995
28,11/23/92,0.0100809993843,0.00906195154218,0.0101941769474,0.00914926331413,0.0155175487972,0.00941273026274,0.00866786456349,0.00548533550141,0.00926532643259,0.00790337373635,0.00545635774652,0.00144322433531,0.000974533206243,0.00315845662214,0.00548533550141,0.00855063813656,0.710213302718,0.731805208083,0.602724093221,0.150865099094,0.56018912919,0.200207668874,0.795377311674,0.611462670007,0.670074676343,0.935548312871,0.902215865893,0.646004153467,0.00246860761207,427.589996
29,11/24/92,0.00920364537248,0.0106051548114,0.0101243393469,0.0105841007449,0.0198011753971,0.0103798085662,0.00919069943803,0.00575256938281,0.00994274721192,0.0084245892435,0.00584075494186,0.00157463760364,0.00105406831283,0.00378518305554,0.00575256938281,0.00842912141871,0.712484853461,0.733192805128,0.605306896541,0.180764827959,0.632987875535,0.169224530338,0.823320672381,0.603867466128,0.721648242295,0.893419046511,0.932957392883,0.669245280165,0.00273286137805,429.190002
30,11/25/92,0.0106271755403,0.0106631733656,0.0117244510024,0.011513553202,0.0168434540312,0.0111167397462,0.00959812531733,0.00601862834627,0.0107048959656,0.00902104258074,0.00627805068998,0.00172234172106,0.00114245699191,0.00455305251046,0.00601862834627,0.00815656550263,0.715140229201,0.734899505453,0.608138359906,0.208980765608,0.604606776411,0.157599899767,0.820904315767,0.609510426212,0.752174503668,0.897291863594,0.910872451006,0.655237342008,0.00296009292228,430.160004
31,11/27/92,0.0115568385906,0.0121251468301,0.0126496215969,0.0120770328028,0.00795630543542,0.0118780830074,0.0100230384183,0.00629173587768,0.0114012566016,0.00961211478048,0.00672796324251,0.00187857492205,0.00123581343374,0.00533088793289,0.00629173587768,0.00788771917298,0.717617324796,0.736821431554,0.61004809867,0.245829913247,0.697813188424,0.140794641049,0.81629685357,0.606340884181,0.77013348095,0.912845939205,0.903266246298,0.650903676605,0.0030760827553,431.350006
32,11/30/92,0.0121378758182,0.0118930900179,0.0127601584738,0.0127683116372,0.0188056539326,0.0124243901957,0.0105429596399,0.00666380780284,0.01209645688,0.0102221597342,0.00720159827714,0.00204576610405,0.00133541438443,0.00612964876301,0.00666380780284,0.00779630406915,0.720083214035,0.738913020379,0.611553547895,0.280046978911,0.653046481718,0.128255572461,0.777105076915,0.608307875016,0.791814476784,0.940993168738,0.919205483217,0.657211356285,0.00332787543659,430.779999
33,12/1/92,0.0128118813263,0.0118582821343,0.0126670767786,0.0124371913748,0.0213316039171,0.0130822823184,0.0111316591696,0.00689961949356,0.0124492947301,0.0106607228798,0.00759823778345,0.00220291584813,0.00143058823232,0.00673956557009,0.00689961949356,0.00762915894372,0.721258609019,0.740850384879,0.610185086485,0.309977669235,0.608118547589,0.122797912562,0.734558387714,0.615743008418,0.767536816446,0.918460640518,0.926297871577,0.654915524793,0.00304446507774,429.890015
34,12/2/92,0.0124806860393,0.0115101882138,0.012323764386,0.0119201946788,0.0202792704287,0.0133496256599,0.0117506691297,0.00719240197436,0.0125117886779,0.0109249844423,0.00790731446096,0.0023464446623,0.00151945018092,0.00719088092,0.00719240197436,0.00774390482118,0.721181626097,0.742382979584,0.606593488017,0.330777856592,0.565381162292,0.137065913888,0.695563194541,0.593277828672,0.729310003748,0.907406510254,0.924475444956,0.648327951716,0.00277422692782,429.910004
35,12/3/92,0.0120158632297,0.011579803401,0.0124343193005,0.011931806401,0.0194961385304,0.0134333152905,0.0121621755687,0.00756829170008,0.0125573308462,0.0111433223247,0.00818807349246,0.00248736735481,0.0016075484258,0.00746488873314,0.00756829170008,0.00821292614899,0.720772465089,0.743517123069,0.603057955476,0.350725030519,0.533027093417,0.12406266618,0.681275857795,0.606185011529,0.729774860716,0.871511827038,0.901196411839,0.648475908307,0.00303466250367,432.059998
36,12/4/92,0.0119868009097,0.0126821042967,0.0129812677209,0.0131807499711,0.0192260629093,0.013654161616,0.0126547018779,0.0079711979605,0.0130049708361,0.0115504041752,0.008562368902,0.00265088692432,0.00170773041088,0.0079287976313,0.0079711979605,0.00853637236735,0.721624865898,0.744615959402,0.602744668474,0.378709173589,0.592593085862,0.106627450909,0.701102221526,0.628726418993,0.778168816697,0.880762021659,0.888565864193,0.660833105137,0.0032917175043,435.309998
37,12/7/92,0.0132244131095,0.0140860592069,0.0143311847542,0.0150686931947,0.0177174851677,0.014114452376,0.0131594679426,0.00849186351356,0.0139341691496,0.0122287910545,0.00908282918735,0.00284954493197,0.00182650682572,0.00862150141146,0.00849186351356,0.00885617641408,0.72423946429,0.746082489104,0.606007280842,0.414587269932,0.675361926539,0.0903172778033,0.739707061068,0.637560674064,0.839087308619,0.931132301695,0.896514954858,0.66260409057,0.00352988942138,436.98999
38,12/8/92,0.0151127840991,0.0150607077965,0.0158556518585,0.0160446099676,0.0191709989477,0.0148362723891,0.0138513349052,0.00903220401601,0.0148796935624,0.0129623378454,0.00964770422723,0.00306410669522,0.00195422851514,0.00942336882673,0.00903220401601,0.00910065131261,0.727086626023,0.747895426961,0.609081025495,0.453687218597,0.727582488441,0.0795566325909,0.756041793597,0.64862785531,0.866122543705,0.981009021738,0.933200901894,0.657224650544,0.00378625517853,435.649994
39,12/9/92,0.0160889219931,0.0150607077965,0.0154483611833,0.0152661987775,0.0187977876524,0.0155057851334,0.0143211283917,0.00953231277781,0.0152499719426,0.0134201348616,0.0100838193575,0.0032585968529,0.00207260173651,0.00987045994598,0.00953231277781,0.00963773374415,0.727932482744,0.749535828434,0.607550077732,0.481329304596,0.661577609347,0.0979866573711,0.724592212736,0.637917491005,0.804109690614,0.969053934638,0.962782230003,0.649846347569,0.00353456096059,434.640015
40,12/10/92,0.015316150615,0.0142891154442,0.0146744791092,0.0146794963132,0.0197225125948,0.0160555792638,0.0146387935584,0.00989763015082,0.0153008038509,0.0136873834859,0.0104218992959,0.00343730974863,0.00218370887891,0.0102721386365,0.00989763015082,0.00995096509176,0.727435789413,0.750736550147,0.603648716604,0.491270012444,0.601054801767,0.143089950365,0.686147930213,0.633265400641,0.758878655458,0.9099885827,0.955698237054,0.644095543383,0.00327129182818,433.730011
41,12/11/92,0.0147234990343,0.0136973680787,0.0150759628338,0.014150869887,0.0130685135527,0.0162496936845,0.014846878726,0.0102165490865,0.0151580749505,0.0138093514508,0.0106768735444,0.00360173832207,0.00228822489915,0.0105388991578,0.0102165490865,0.0103127898827,0.725964110793,0.751366463634,0.598583827942,0.500500669733,0.575971528824,0.135047333185,0.667895104329,0.612767133898,0.718753097698,0.81983002614,0.901696816176,0.637057820054,0.00309131175432,432.839996
42,12/14/92,0.014194752833,0.0140570586321,0.0147792096173,0.013633855183,0.0150377057032,0.0159625923222,0.014933725844,0.0105222527868,0.0148901850474,0.013814577299,0.0108577751594,0.00375240146454,0.00238633587614,0.0106543701005,0.0105222527868,0.0108073368017,0.723759563772,0.751375066116,0.593070818635,0.512252014631,0.568576319649,0.120434941529,0.654548569412,0.605786177315,0.679998299627,0.736157118478,0.82366705216,0.623125898817,0.00288668302041,432.570007
43,12/15/92,0.0136660066318,0.0131288139791,0.0142497332524,0.013477017059,0.0185976345221,0.0154488343817,0.0150380601253,0.0108714189951,0.0146591913458,0.0137901660458,0.011006344278,0.00389689311103,0.002481843108,0.0105539574448,0.0108714189951,0.0116168847637,0.721447585094,0.75086248153,0.588446227829,0.511747796473,0.535467288444,0.154130243979,0.627691276566,0.606584877873,0.668042971847,0.637258999908,0.732291715494,0.61954053644,0.00263749414786,431.519989
44,12/16/92,0.0135265460765,0.0134536966489,0.0136445954623,0.0128670557151,0.0198527432341,0.0149687821139,0.0151330664973,0.0112311566752,0.0143014042868,0.0136586263962,0.0110820236699,0.00402612477864,0.00257007042512,0.0100904608762,0.0112311566752,0.0128301899671,0.718522187329,0.749795121315,0.583523599423,0.498943176912,0.476156019159,0.181208249289,0.606624911197,0.609883855008,0.621341300182,0.507900152713,0.627782710974,0.592897602714,0.00237259489988,435.429993
45,12/17/92,0.0129106477773,0.0141614811228,0.0139820654109,0.015138398963,0.0206839468449,0.0150606054241,0.0154548103585,0.0116005848661,0.0148217471758,0.0139664498867,0.0113692296152,0.0041989672713,0.00268098968266,0.0100990912134,0.0116005848661,0.0135657190822,0.718682435519,0.748977238482,0.585737259124,0.494989710548,0.486951468958,0.153209063591,0.653943406487,0.6337789137,0.727003091289,0.560068655791,0.568786021299,0.656629497938,0.00264789844244,441.279999
46,12/18/92,0.015199935616,0.0175553669694,0.0163095005461,0.0185367002508,0.0327158594698,0.0159381803572,0.0159922169949,0.0121194885268,0.0163040325754,0.0148398819458,0.0119563446529,0.00443746481872,0.00282606957981,0.0108023973825,0.0121194885268,0.0138708039788,0.722640204229,0.749212182869,0.595079192886,0.51820536984,0.724225931674,0.119015438838,0.800192498382,0.643209426346,0.83550874544,0.717766641395,0.595759306595,0.723148392719,0.00307380715775,440.700012
47,12/21/92,0.0185699625755,0.0175379630276,0.0187474905958,0.0181997825504,0.018327558901,0.0168517914802,0.016306384997,0.0125320861497,0.0171796568853,0.0154928832354,0.0124550982408,0.00466439107572,0.00296620968683,0.011443266509,0.0125320861497,0.0140273855273,0.724948202642,0.749918710645,0.599263640929,0.539762767752,0.689863840846,0.110572521022,0.806630700063,0.637146721233,0.811545860342,0.921636163331,0.734377445757,0.651831606637,0.00282799886041,440.309998
48,12/22/92,0.0182445828901,0.0177584232067,0.0179328917896,0.0179732212309,0.0205781890774,0.0177514514643,0.0164998984611,0.0129781609611,0.0176877111095,0.0159857171406,0.0128845332565,0.00488221840424,0.0031026043289,0.0117600181298,0.0129781609611,0.0145928483772,0.726072657306,0.750736580789,0.60025160268,0.544546678744,0.622161180623,0.154023134085,0.767937548467,0.621572131304,0.794879005876,0.949405527415,0.864820895848,0.64913768258,0.00255401910296,439.029999
49,12/23/92,0.0180063558837,0.017450925914,0.0183867410591,0.0172296626345,0.0191543923561,0.0186243795436,0.0166969089732,0.0133141119929,0.0177779871306,0.0162529420692,0.0132014637752,0.00508061791584,0.00322992587154,0.011984553138,0.0133141119929,0.01503348073,0.725623104409,0.751289869181,0.597903919072,0.548988881807,0.583283546492,0.141340522796,0.738317405775,0.622887576383,0.740164418854,0.875910975377,0.917805583507,0.63870902087,0.0022978612129,439.769989
50,12/24/92,0.0172742431666,0.0166967375036,0.0183867410591,0.0176595269748,0.00701409987029,0.0191288401731,0.0169959200115,0.0136248075013,0.017981791057,0.0165502062717,0.0135296070832,0.00528382662775,0.00336044125376,0.0122895081902,0.0136248075013,0.0153384986983,0.725384268501,0.751678837085,0.596445872506,0.553113784651,0.568707481428,0.13658553779,0.710209735107,0.61496650726,0.755913086036,0.833112048951,0.888146458626,0.64564878266,0.00240205732399,439.149994
51,12/28/92,0.0177042049047,0.0166735262529,0.0173568574123,0.0172993684029,0.0112732535984,0.0188812584557,0.0173118348182,0.0138888106154,0.0179973294886,0.0167275465549,0.0137918147804,0.00547569041902,0.00348592059464,0.0125061654974,0.0138888106154,0.0156424106364,0.724344560678,0.751756404817,0.593682760254,0.537002543155,0.522532755346,0.203734537387,0.668748865162,0.605093191758,0.728211234719,0.790122682103,0.83478032406,0.639220921771,0.00224454877597,437.980011
52,12/29/92,0.0173439647288,0.0183443632635,0.0175546870713,0.0166197187178,0.0173643765886,0.0185650983909,0.0176114311167,0.0140835096045,0.0177806139473,0.0167483297888,0.0139635989266,0.0056499396057,0.00360309863177,0.012627220234,0.0140835096045,0.0159073347585,0.7222974941,0.751358514164,0.589463928657,0.537790852955,0.606355250599,0.166742101489,0.673694001231,0.59569035626,0.676626159031,0.730449159294,0.786044788,0.627091004648,0.00201079676952,438.820007
53,12/30/92,0.0166641610501,0.0164414694408,0.0172753884547,0.0171076771043,0.0147658820198,0.0183919088769,0.0179757251637,0.014319615223,0.0177991663552,0.0168545857431,0.0141660138781,0.00583065710274,0.00372417428247,0.0127433373337,0.014319615223,0.0162609191069,0.720916175526,0.750729840291,0.587416145775,0.533480085881,0.564653290255,0.173422341753,0.635367258173,0.594078873629,0.698876079759,0.679463278127,0.734566294106,0.635799748163,0.00221202304747,435.709991
54,12/31/92,0.0171522299971,0.0165691031821,0.0164549652421,0.0153010513712,0.0131908779118,0.0180060068333,0.0182199480094,0.0144905266241,0.0172079315713,0.0166110761422,0.0141751701665,0.00597107253676,0.00382529776979,0.0125991944242,0.0144905266241,0.0167572391881,0.717258695207,0.749405120791,0.581240002124,0.515181078075,0.498629872686,0.20916122267,0.584010418988,0.583093310462,0.572298902616,0.558993811937,0.657128862829,0.603556342634,0.00203051132141,435.380005
55,1/4/93,0.0153393967524,0.0152521674008,0.0157392905752,0.0151093606535,0.0162762078236,0.0174957358348,0.0182170343565,0.01465116054,0.0167497301821,0.016376779249,0.014164994294,0.0061048109468,0.00392342587095,0.0123933758599,0.01465116054,0.0172978091523,0.713839727995,0.74757715507,0.576774603836,0.486671845597,0.454880715003,0.241406979218,0.531152533799,0.585574105041,0.560090145153,0.484704878561,0.574794683471,0.600135179394,0.00181038007917,434.339996
56,1/5/93,0.0151534607723,0.0141382704523,0.0151981485235,0.0145052135938,0.0196971656918,0.0169366443935,0.0178125220718,0.0147181157393,0.0162424139135,0.0160745784631,0.0140976071902,0.0062236205017,0.00401430831418,0.0123119277516,0.0147181157393,0.0175185563347,0.710140859922,0.745283702891,0.572644255015,0.45193200365,0.427686171797,0.267171071665,0.475646561036,0.580961293024,0.521413276894,0.356699312921,0.466655824157,0.589352780866,0.00154742821756,434.519989
57,1/6/93,0.0145491768263,0.0140048468066,0.014598834558,0.0146097725368,0.0244947226,0.016534467784,0.0174523067775,0.0146949160655,0.0159391367552,0.0158464479414,0.0140467071052,0.00634220277386,0.00410537146631,0.0123149849723,0.0146949160655,0.0174685747725,0.707133827395,0.742773306508,0.570719268326,0.410895000438,0.390406602569,0.28901274936,0.462623222607,0.57233721119,0.527973706561,0.322697860888,0.387487213774,0.585733802375,0.00187043178577,430.730011
58,1/7/93,0.01465375946,0.0141730777558,0.0129929165338,0.0124081530653,0.0253346665222,0.0155941248724,0.01689391762,0.014511083386,0.0150013794633,0.0152571018921,0.0137886350475,0.00641368429907,0.00417268222075,0.0124329487844,0.014511083386,0.0169737859395,0.701875382408,0.739583496501,0.564690703559,0.3884816748,0.320783068456,0.352417495273,0.403771531596,0.542009029426,0.400456907713,0.219428447042,0.298608981381,0.52075525951,0.00153691451925,429.049988
