,IBM_GE,IBM_AMZN,GE_AMZN
55,0.5177549368418226,0.26525983446751,0.10618599104177795
56,0.5401113290948105,0.5114553157919886,0.3681906286971125
57,0.49211306676334915,0.5221928767170432,0.3756074240710581
58,0.5206203200423543,0.660587627508585,0.42746779852791017
59,0.3313090651972182,0.7490930381232335,0.5109732691298395
60,0.2125043076709499,0.3315981571691206,0.38764665989356173
61,0.43138876981275687,0.49609783172789657,0.5556055139973864
62,0.620022162871005,0.5607749326280264,0.5257424866719934
63,0.5733307983287681,0.4842017399389705,0.5633917841740862
64,-0.016065607866188623,-0.021942852816586804,0.13940982664267068
65,0.22578212780489543,0.37337442015967093,0.38039437077943045
66,0.27191712725163014,0.3742671198495763,0.28964896333051604
67,0.3029431320404271,0.17140824146915185,0.38524890796827077
68,0.5851549598096126,0.11650252012036766,0.20706736231810727
69,0.4127312854313298,0.18901998016598168,0.2785072437549097
70,0.29363389750130386,0.34822143089586055,0.4360098492967106
71,0.302894443738736,0.30741149119726213,0.5227580374825826
72,0.5096214839641308,0.5146520190382087,0.6093731171813486
73,0.34727420401140374,0.49284561876301225,0.4430252605022103
74,0.2803038434278965,0.3990654490151282,0.40528963235008336
75,0.3886173564852518,0.2093581378755613,0.18816023953432592
76,0.19334488204929126,0.20495990382871146,0.21736211556568236
77,0.12943181350290547,0.41369029987718564,0.22633888077758915
78,0.027040641657099053,0.4104507395634207,0.34096745614074264
79,0.013002298874647104,0.4064251798986299,0.3282444095339576
80,0.06327914264929835,0.44553913855416055,0.09882423263890786
81,0.18517163743156714,0.7040373348266666,0.20836028615107421
82,0.012099050066046571,0.0890976271485163,0.06513925749213573
83,0.13933726404859667,0.3446934962281362,0.18029059756300833
84,0.6541109495464121,0.08631747647517049,0.2541873819567063
85,0.48886994317998467,-0.13334570074674182,0.023035425998684078
86,-0.15314071406788907,0.1963068714773324,-0.20675624281200816
87,0.023652397000206687,0.004713396736784256,-0.12098543915726286
88,0.1460220130932737,0.1606568400647525,-0.3494034009330117
89,0.04513551440479467,0.1547924223885703,-0.12336645461976178
90,0.25875472250607084,0.10496630922545461,-0.15921531822987228
91,0.1301869102032089,-0.05157940659142078,-0.17944937700074723
92,0.12493510250630664,-0.09715299061520274,-0.4966545137583382
93,0.18401763400605836,-0.11415117909702718,-0.521775797271995
94,0.5885858757074957,0.3355989826032361,0.6192518454041002
95,0.24689318271940075,0.3408440385735166,0.26377253533820366
96,0.6280332761978402,0.2328135766414583,0.1496299667021607
97,0.7468891406054143,0.3953738172907396,0.23482773957917563
98,0.48541447821257905,0.5986200977021374,0.34703010406368184
99,0.5819987827972488,0.5348252495132746,0.41022150206275765
100,0.6392350723771861,0.4862099854464338,0.41480653626735886
101,0.4686948516058611,0.6413638191193238,0.3528453882275115
102,0.4199322192768696,0.7145024398852398,0.30880056691628266
103,0.5011977807197779,0.49420617339777967,0.4385588885779962
104,0.33846392486443744,0.14974151510986516,-0.007476481454023647
105,0.2286731785577239,0.16389978115031312,-0.3095792557605984
106,-0.28530719285421047,0.24470696541178966,-0.19432725826540959
107,-0.109869879762921,0.25449966682467473,-0.15665954300111878
108,0.040412804504772505,0.11388742399874192,-0.30612378760367975
109,0.1443200018960619,0.12157011472230957,-0.21167123500212695
110,0.534038104662236,-0.12299269386849714,-0.014711395010868988
111,0.19521149040004054,-0.1609592611406887,0.1907293919234807
112,0.1998691428508597,-0.18417502716320677,-0.35997839692832717
113,0.4368370905061754,-0.3467504369930227,-0.40569697776320635
114,0.4664608498856744,-0.4788932195815776,-0.3137766365238968
115,0.5264600327620188,-0.14998460921716023,-0.3043220178656108
116,0.43478594053234154,-0.13775704442809972,-0.28048389234474524
117,0.4225449465569822,-0.10392608748010965,-0.12001693481143032
118,0.49744945392021256,-0.30897939071881786,-0.2852521022869369
119,0.5410852844419881,-0.10502453266878183,-0.18480503877472199
120,0.5072935230752963,-0.08352816265315004,-0.1730111928306297
121,0.4550256096590301,0.0528010655634308,-0.15661234930269313
122,0.5227684120178677,0.12123506260117126,0.015057535622045348
123,0.44316794415908467,-0.06584117558813181,0.1514027352767638
124,0.3292251399431515,0.3574841384609325,0.3604689664336017
125,0.3265628527080392,0.24552816643590925,0.05383126717710538
126,0.3038937944624774,-0.12420264728923174,-0.21778834222370963
127,0.32865108813199634,-0.07322635379337006,-0.08062180559448504
128,0.6647482244896609,0.136781011286823,-0.025197964021137532
129,0.4368679786832369,-0.08439802787653941,0.2204407962090261
130,0.7083226943056248,0.15141625482015286,0.12209993821338147
131,0.42822670820497066,0.17066690834845727,0.23216977541371553
132,0.5371784240345889,-0.029694682445989107,-0.027875617817568272
133,0.5065218108301208,-0.07697326427126591,-0.002771824137143436
134,0.5477976111422125,-0.17965153878943152,-0.006556424919678916
135,0.5132024407158065,-0.13580991391507807,-0.01915047161395194
136,0.5062105974169215,0.25518809192660047,0.1941612853626756
137,0.23923846853735373,0.21341533978158683,0.378101314313189
138,0.060253472851401445,0.23619834843200732,-0.20239144298564976
139,0.09358624362473451,0.4176286985296615,0.1697556263361631
140,0.04036053251611944,0.0763836762119464,-0.011615538477520776
141,0.23107746662389048,0.12410714223953785,0.03991402409926866
142,-0.008443566563952957,-0.05250052841871426,0.14385644424006022
143,0.08038590892690824,-0.023266416602829753,0.1153336223589611
144,0.1064000752528459,0.2025344058459649,0.26703320108251904
145,-0.007777066422253742,-0.016747841225537078,0.12364229230416948
146,0.04968637207190294,0.0296147130559447,-0.005145530016375599
147,0.2530700624650659,0.14503346598355538,0.011292864102207135
148,0.36411147512442027,-0.09246792674460465,0.07236046807934435
149,0.344145464560797,-0.0993792730393085,-0.14081336641085787
150,0.35345226157645526,-0.09318152875796744,0.13045531070050131
151,0.3018030713796501,-0.13336315951855746,-0.06914658576440881
152,0.38484295154980214,0.06709282405928506,-0.024579142496366828
153,0.27125684165235053,0.17578359420004724,0.36512766220967086
154,0.10020738751952633,-0.1479084593383105,0.14184769165158012
155,0.26504008028903847,0.18924871580314334,0.2151456210626758
156,0.22143128553561384,0.2324486150090081,0.4125114862835925
157,0.38555660906351347,0.028070743429535677,0.3839001606235873
158,0.4578938650222977,0.29952925573848654,0.5287848022163413
159,0.5570123273025166,0.25447017148246315,0.4737827159020201
160,0.4659570153549636,0.37950016304355316,0.5750074515060568
161,0.7378644310578558,0.5097930109607391,0.5596185003693873
162,0.5971353016492922,0.4988805831810758,0.60315537264917
163,0.7512842468829897,0.4969845055360742,0.6728927779622133
164,0.4659995721060507,0.4111210458721394,0.587782307438254
165,0.5214562434515629,0.4064508602101042,0.47252746536801615
166,0.5785885287722454,0.3770930135766692,0.6054180396722738
167,0.4863738604920805,0.07821424394714717,0.22116202923825537
168,0.2878654664120698,0.04637722474915913,0.2879034152458043
169,0.4431472796465513,-0.00729727127298984,0.14876454306121817
170,0.5881380292274825,0.04222112882006326,0.19643481328989235
171,0.4180429905465425,-0.04334881224212017,0.17267115270187933
172,0.7443637387566144,-0.09863392947154417,-0.0030523945871480883
173,0.7275628254495442,0.05059787332007222,0.00958775587185019
174,0.5978965121260746,0.23634500861836635,0.08975390960788734
175,0.5657799325046937,0.3177876669528501,0.06539063972526715
176,0.5353344542043843,0.34496970825147777,0.11078426343975989
177,0.6981803738664383,0.38064216253406363,0.1288413375267207
178,0.599878955430242,0.47953982378451776,0.22789782641665002
179,0.1711138959745759,0.216746509905756,-0.1044550041703732
180,0.2919073285125592,0.4722121978016894,-0.014766325755801269
181,0.45560202938985855,0.36850925661845924,0.007976642776664555
182,0.04022889863722391,0.5184793106858929,-0.08473222663457329
183,-0.06292473653748502,0.31884006357206424,-0.14401278123830874
184,0.14035551799974963,0.3646570283883358,0.09270819804097612
185,-0.06460454201156693,0.27115326057044714,-0.1488620421855245
186,0.11564065336811655,-0.0325214910772317,-0.28048163533463755
187,0.062164894047922914,-0.02691766336831815,-0.5125700709913035
188,0.07986254697621363,-0.09000399426455938,-0.5587499712591253
189,0.344548298286207,-0.2806351530951704,-0.28723396555744446
190,0.426335802101063,-0.19151308706405878,-0.493943495077987
191,0.5086007766162999,-0.2969325817250572,-0.3998951981923938
192,0.5424391054278391,-0.2226115993195874,-0.4054662685160597
193,0.5166394365537277,-0.4423947083001062,-0.5395103509144225
194,0.4157338136353951,-0.11266242844344938,-0.011486286711352944
195,0.40302571846377155,-0.3600355400561805,-0.298717144033053
196,0.19879922778446826,-0.2983759030156315,-0.12060436080378904
197,0.23496498420697565,-0.3623955833721468,-0.27419033160805095
198,0.26151962951604835,-0.36639107951944727,-0.11555590874280655
199,-0.1968341817207721,-0.1661090724720721,0.057678350777055076
200,-0.3041999344802152,-0.28547923978859313,0.06054240269358398
201,0.22133348275539738,0.16653488683930162,-0.07800177233369474
202,-0.07385965595722403,-0.23217923675434254,-0.06085648088526123
203,0.13550009458300866,-0.3380839713694998,-0.07810507699306654
204,0.5015728378822434,0.47222153646008314,0.5018885515435261
205,0.37647170988365486,0.011200348315719892,0.3598063617713307
206,0.3874697055335106,-0.0655518348792849,0.12216766488399815
207,0.33898939426756136,-0.07085162052357097,0.288451219246717
208,0.20614769433170585,0.1449275565807333,-0.1181336042205046
209,0.34389387863189474,0.009393964378006481,0.02214351723126618
210,0.46223242424673805,-0.06455657920096555,-0.14830591432185386
211,0.4153659338719625,0.25092376429622293,-0.05175305172845128
212,0.3266551952521467,0.23466157320200307,-0.1133116481276522
213,0.278887920068872,0.43727707817728884,0.17100478912016173
214,0.06365286589270103,0.010071072459432817,-0.44794423313927273
215,-0.16167258532035172,0.23469209845544534,-0.25813782005779884
216,-0.3636789004901515,0.3406352499640445,-0.4250442418783932
217,-0.12955971569724242,0.12270697293421926,-0.26053376834834757
218,-0.09451427595288438,0.1957831640877933,0.15487985335239596
219,0.3360016750693796,-0.023565198672893195,0.3618337728009659
220,0.1252935081832759,0.25832446998961844,0.42473182299876766
221,-0.16550799710008052,0.08795745483397113,0.010994836306738276
222,-0.11718995745340417,0.2754768247093931,-0.13133014167902643
223,0.11910487472962457,0.5641111084350159,-0.20262261561902256
224,-0.04906269333218899,0.5390464422407647,-0.20903911199489897
225,-0.045233880177584715,0.5512679003750425,-0.3345094495496649
226,-0.04812651372605083,0.6682781059126828,-0.1783714045377276
227,-0.04529303136598432,0.2058325735179048,0.06819407481214612
228,0.007951458901437041,0.1290221393986247,0.1496274649830242
229,-0.16661044277147585,0.3033725942706752,-0.08174748334461004
230,-0.16377598477823907,-0.025006632197373334,-0.0007948001620347672
231,-0.03987052948001174,-0.11724815433473919,-0.23191863319727327
232,-0.22374020320116822,-0.10134262333000091,0.054482090987111695
233,-0.13516269840821246,-0.20602161902699492,0.10801584367717418
234,0.15317415740166884,-0.25384885854270595,0.041422310311682066
235,0.24126151623636657,-0.4133602719247874,-0.025624876198146927
236,0.1278137317616801,-0.49344673822788526,-0.0020980039092793777
237,0.2879668830052171,-0.5614503686846806,-0.1384179669390783
238,0.08605018041612372,-0.612266196447713,-0.1408349032731428
239,0.22516726498403722,-0.2832636342835332,0.054243640857277245
240,0.43161323290421844,-0.1260900841542481,0.01649529645659035
241,0.3557199236963119,-0.31419173013474555,-0.013779039583645597
242,0.3818882792143382,-0.2078755459280921,-0.13055609169020727
243,0.3309754147732805,-0.06115067794783462,-0.417329975319267
244,0.5036922475952806,-0.058320657696204384,-0.17202744111354104
245,0.2746749758344408,0.23128585447719785,-0.029033632082321348
246,0.2611471312877152,0.25466133798428947,0.07009568781959682
247,0.31586338550093596,0.17455805396955387,-0.007606571200131984
248,0.36498373107776516,0.025337279756396536,-0.1035547907093094
249,0.1909579280705298,0.1888074989180384,0.16439201203530568
250,0.08263108680895183,0.07010839469231747,0.08593375877950117
