,date,IBM,GE,AMZN
0,2/1/02,,,
1,3/1/02,1.7621601349819827,-0.8337468600871922,8.228611859761426
2,4/1/02,1.5566389903675315,0.8337468600871922,2.8987536873252395
3,7/1/02,-1.241754389628813,-3.9601738115025764,0.7320081486505536
4,8/1/02,0.5226142548180768,-1.0471299867295336,-4.051815089610145
5,9/1/02,-0.16854612922960754,-1.0322672307419012,-2.7375533300172616
6,10/1/02,-1.9057463598706192,0.1555210266806828,-4.3427293432018566
7,11/1/02,-1.509618274955482,-0.9890762567823952,-0.09062075835379879
8,14/01/2002,-1.8963481513911695,-0.866943561994038,-8.709380023303126
9,15/01/2002,0.6753930274681075,2.114685250117576,1.7647516813578346
10,16/01/2002,-1.2275286412206654,-2.5907506824299986,-11.960685523908099
11,17/01/2002,2.1071154639471956,2.6940298034099364,6.467542304756657
12,18/01/2002,-4.826903225915391,-0.1808085214262345,4.221732449589233
13,22/01/2002,-3.337350881650636,-0.9872774398493434,21.523837180709606
14,23/01/2002,-2.3810648693719294,-1.7116941940697572,-1.03710542654869
15,24/01/2002,0.7570897578800029,-0.2659576035759059,11.644560065697052
16,25/01/2002,0.513762597959122,1.8731585801963213,3.0230773115764276
17,28/01/2002,-1.0394243423411886,-0.2879206281640734,7.083789046052091
18,29/01/2002,-4.879016416943216,-4.530998847994905,-8.619059955010622
19,30/01/2002,2.4455786064693896,1.1453629437875978,-2.2760584238448622
20,31/01/2002,2.1927415268918615,0.7294372475375344,2.064865103530522
21,1/2/02,0.10190375609715474,-0.8108152528422785,-3.2954271392071632
22,4/2/02,-1.117330059812538,-5.150755714593203,-9.14574508719026
23,5/2/02,-0.469264117819268,3.398726228813631,-8.577873353877274
24,6/2/02,0.30996126821865033,2.0500922995933646,-2.1090412657660096
25,7/2/02,-2.583975816553341,0.6472514505617699,-0.17777782459993396
26,8/2/02,1.033996766229528,0.13431835464672304,10.784852120640753
27,11/2/02,2.2508837467572818,1.4657157799973675,6.043666955575588
28,12/2/02,-0.757189876155806,-0.7968169649176904,-3.053672386008177
29,13/02/2002,1.3977119082209555,1.5873349156290129,2.9784561357527384
30,14/02/2002,-0.16669757518261719,-0.26281224062696396,4.343708235350441
31,15/02/2002,-4.745173317552975,-2.3699684653879505,-3.4448257785071323
32,19/02/2002,-3.3100882957310063,-1.9317700429811069,-3.028240476917299
33,20/02/2002,-0.2313302515140947,3.1637084943182625,-0.3850601600285053
34,21/02/2002,-2.994755970308116,-0.1331735447853699,2.288429383358759
35,22/02/2002,2.125009387294785,1.5077656352488589,-1.4432457121585696
36,25/02/2002,-0.15247779320137766,2.8724966305904154,4.926369214374882
37,26/02/2002,-1.1767851329671508,-1.1545990997060773,4.764498680207518
38,27/02/2002,0.6975102645888853,0.0,-0.9068775093209691
39,28/02/2002,0.29599409209506433,-0.6472514505617255,-1.1984634104622582
40,1/3/02,4.873192474715093,2.4375805998144706,8.75431504666655
41,4/3/02,2.7572108469921197,1.8832948333092236,6.842957663053761
42,5/3/02,-0.21742221544212015,0.7434978487517618,-3.143556225440447
43,6/3/02,0.594425489496242,2.559554718896395,2.2291944755452597
44,7/3/02,-2.466674274625902,-1.454571100237878,-4.445176257083405
45,8/3/02,1.321858327586245,-0.8583743691391366,4.567575293172288
46,11/3/02,0.14263302945867196,1.3455860515391826,2.1779445264039854
47,12/3/02,3.050671680842232,-0.12158056208897428,-2.42289259743802
48,13/03/2002,-1.224050891381001,-2.7128667388252925,-3.557317364366508
49,14/03/2002,-0.5426152334960577,1.0197824976446057,-8.343685603168671
50,15/03/2002,0.1780777451710236,-0.5459070629272755,-3.1570492843200793
51,18/03/2002,-0.4128747537207822,-0.7241884565291734,6.751875153100073
52,19/03/2002,1.0662278338726239,0.0,-2.359394918686508
53,20/03/2002,-1.8686867068851143,-2.7956077266590107,-1.0974047031976575
54,21/03/2002,1.20596901559189,-3.5413536665999334,4.5171143933912195
55,22/03/2002,-1.111227179987928,1.115253195047483,2.3453843800154583
56,25/03/2002,-1.9507216388824133,-2.216083213572473,-5.220875039940509
57,26/03/2002,-0.639351204333316,0.726297745508786,0.6087269388650451
58,27/03/2002,0.4750602758598177,0.37453227301620373,-3.9895249435181412
59,28/03/2002,0.5882653542770733,0.0,0.3502630551202035
60,1/4/02,-1.1022058794602607,-0.4013383313458796,3.4367643504207734
61,2/4/02,-1.874349558792332,-0.5376357036380064,-3.787027405540977
62,3/4/02,-0.9855238792095378,-0.9478743954543845,-4.155325597880122
63,4/4/02,0.8764996352968346,1.4855100990923908,-0.9555383251729221
64,5/4/02,-3.625011982116355,-0.5376357036380064,-0.29585820397453055
65,8/4/02,-10.66752899061596,-0.6490017371712398,3.278982282299081
66,9/4/02,0.37682031456718335,-1.1185493787009726,-2.540971552536808
