"","0.01","0.025","0.05","0.1","0.2","0.4","0.6","0.8","0.9","0.95","0.975","0.99"
"exceedances","503","497","480","465","423","303","181","71","30","13","10","4"
"LR_pof","4.87781114499669","3.03456330486299","0.0610771292610082","3.08263419372821","5.12913454029237","0.00297717808727727","3.55304579539951","11.9850357778314","10.5763800739843","7.49899277325801","0.59149799636596","0.233272436617449"
"LR_crit_pof","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412"
"decision_pof","Reject H0","Fail to reject H0","Fail to reject H0","Fail to reject H0","Reject H0","Fail to reject H0","Fail to reject H0","Reject H0","Reject H0","Reject H0","Fail to reject H0","Fail to reject H0"
"pi01","1","1","1","1","0.802469135802469","0.635","0.360248447204969","0.131944444444444","0.0549682875264271","0.0244897959183673","0.0182555780933063","0.00801603206412826"
"pi11","0.99800796812749","0.985887096774194","0.949895615866388","0.915948275862069","0.845971563981043","0.577557755775578","0.359116022099448","0.197183098591549","0.133333333333333","0.0769230769230769","0.1","0"
"LR_ind","0.00398406637994514","0.197587204506355","2.40601772638893","6.56377577416217","0.910092388880504","1.66362963307476","0.000645123775364737","1.97702332809429","2.38132872186564","0.925157418835998","1.76449067419439","0.0641289433097668"
"LR_crit_ind","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412","3.84145882069412"
"decision_ind","Fail to reject H0","Fail to reject H0","Fail to reject H0","Reject H0","Fail to reject H0","Fail to reject H0","Fail to reject H0","Fail to reject H0","Fail to reject H0","Fail to reject H0","Fail to reject H0","Fail to reject H0"
